id,level,module,message,created_at
243,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 03:00:00.352932+00:00
244,INFO,CounterTrend,Abrindo SHORT 988.0 STEEMUSDT (STEEM/USDT:USDT) | funding anterior: -0.004728,2026-02-25 03:00:04.646022+00:00
245,INFO,Order,"Erro no maker order (binance {""code"":-2019,""msg"":""Margin is insufficient.""}), usando market (taker).",2026-02-25 03:00:05.302519+00:00
246,INFO,CounterTrend,"Erro crítico para STEEMUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}",2026-02-25 03:00:05.784397+00:00
247,INFO,RealTrading,Fechando STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 03:00:15.127991+00:00
248,INFO,Order,Maker limit sell 258.0 STEEM/USDT:USDT @ 0.05714 — aguardando preenchimento...,2026-02-25 03:00:17.295160+00:00
249,INFO,Order,Maker preenchida.,2026-02-25 03:00:18.766584+00:00
250,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 03:00:18.869852+00:00
251,INFO,Reconcile,"Trade 102 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 03:00:29.234740+00:00
252,INFO,RealTrading,Fechando STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 03:04:15.971312+00:00
253,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 03:04:18.061729+00:00
254,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 03:04:18.583398+00:00
255,INFO,Reconcile,"Trade 103 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 03:04:28.807544+00:00
256,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T03:05:35.350918+00:00 (coluna=annualized_rate),2026-02-25 03:05:35.904850+00:00
257,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T03:05:35.350918+00:00 (coluna=annualized_rate),2026-02-25 03:05:36.543990+00:00
258,INFO,RealTrading,Retomada sessão 43 (Score) com 0 posições abertas,2026-02-25 03:17:37.351543+00:00
259,INFO,RealTrading,Retomada sessão 45 (Bot Binance 17:13) com 0 posições abertas,2026-02-25 03:17:37.359479+00:00
261,INFO,RealTrading,Retomada sessão 44 (CONSERVADORA2) com 0 posições abertas,2026-02-25 03:17:37.409336+00:00
260,INFO,Server,Servidor iniciado com sucesso,2026-02-25 03:17:37.412233+00:00
262,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T03:17:37.396200+00:00 (coluna=annualized_rate),2026-02-25 03:17:38.157961+00:00
263,INFO,WS Market,Conectado ao stream de mark prices Binance Futures,2026-02-25 03:17:38.232981+00:00
264,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T03:17:37.396200+00:00 (coluna=annualized_rate),2026-02-25 03:17:38.677961+00:00
265,INFO,RealManual,Abrindo LONG 527.0 STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker @ ~0.05684,2026-02-25 03:21:14.181861+00:00
266,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 03:21:16.264502+00:00
267,INFO,RealTrading,Trailing Stop disparado! STEEMUSDT @ 0.056880 | pnl_pico=1.5567% → pnl_atual=0.1513% (drop=1.4053% >= 0.5%),2026-02-25 03:22:34.419344+00:00
268,INFO,RealTrading,Fechando STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker... motivo: trailing_stop,2026-02-25 03:22:36.815497+00:00
269,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 03:22:38.905486+00:00
270,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 03:22:39.510222+00:00
271,INFO,Reconcile,"Trade 104 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 03:22:47.645622+00:00
272,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T03:32:38.677597+00:00 (coluna=annualized_rate),2026-02-25 03:32:38.809171+00:00
273,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T03:32:38.677597+00:00 (coluna=annualized_rate),2026-02-25 03:32:39.254948+00:00
274,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T03:47:39.253600+00:00 (coluna=annualized_rate),2026-02-25 03:47:39.330603+00:00
275,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T03:47:39.253600+00:00 (coluna=annualized_rate),2026-02-25 03:47:39.785505+00:00
276,INFO,RealTrading,Abrindo LONG 237.0 STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker,2026-02-25 03:59:47.885026+00:00
277,INFO,RealTrading,Abrindo LONG 282.0 AWEUSDT (AWE/USDT:USDT) hedge=True fee=maker,2026-02-25 03:59:47.892046+00:00
278,INFO,RealTrading,Abrindo LONG 225.0 HOLOUSDT (HOLO/USDT:USDT) hedge=True fee=maker,2026-02-25 03:59:47.900754+00:00
279,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 03:59:50.005916+00:00
280,INFO,Order,Maker limit buy 282.0 AWE/USDT:USDT @ 0.05222 — aguardando preenchimento...,2026-02-25 03:59:50.006965+00:00
281,INFO,Order,Maker limit buy 225.0 HOLO/USDT:USDT @ 0.0654 — aguardando preenchimento...,2026-02-25 03:59:50.017392+00:00
282,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 03:59:50.554607+00:00
283,INFO,RealTrading,Abrindo LONG 112.0 STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker,2026-02-25 03:59:51.403678+00:00
285,INFO,RealTrading,Abrindo LONG 168.5 ONTUSDT (ONT/USDT:USDT) hedge=True fee=maker,2026-02-25 03:59:51.468982+00:00
284,INFO,RealTrading,Abrindo LONG 133.0 AWEUSDT (AWE/USDT:USDT) hedge=True fee=maker,2026-02-25 03:59:51.471824+00:00
286,INFO,RealTrading,Abrindo LONG 148.4 SONICUSDT (SONIC/USDT:USDT) hedge=True fee=maker,2026-02-25 03:59:51.479146+00:00
290,INFO,Order,Maker limit buy 133.0 AWE/USDT:USDT @ 0.05222 — aguardando preenchimento...,2026-02-25 03:59:54.698306+00:00
287,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 03:59:54.699453+00:00
289,INFO,Order,Maker limit buy 148.4 SONIC/USDT:USDT @ 0.04715 — aguardando preenchimento...,2026-02-25 03:59:54.699714+00:00
288,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 03:59:54.700193+00:00
291,INFO,Order,"Maker não preenchida em 3s, usando market (taker).",2026-02-25 03:59:55.012838+00:00
292,INFO,Order,"Maker não preenchida em 3s, usando market (taker).",2026-02-25 03:59:55.020353+00:00
293,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 03:59:55.244057+00:00
294,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 03:59:55.248181+00:00
295,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 03:59:55.367981+00:00
296,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 03:59:55.391201+00:00
297,INFO,Order,Maker preenchida.,2026-02-25 04:00:00.418041+00:00
298,INFO,Order,Maker preenchida.,2026-02-25 04:00:00.483649+00:00
299,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 04:00:00.661802+00:00
300,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 04:00:00.691559+00:00
301,INFO,CounterTrend,Abrindo SHORT 899.7 SONICUSDT (SONIC/USDT:USDT) | funding anterior: -0.001829,2026-02-25 04:00:13.393381+00:00
302,INFO,CounterTrend,Abrindo SHORT 678.0 STEEMUSDT (STEEM/USDT:USDT) | funding anterior: -0.005241,2026-02-25 04:00:13.395993+00:00
303,INFO,RealTrading,Fechando STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 04:00:13.481702+00:00
304,INFO,CounterTrend,Abrindo SHORT 1020.7 ONTUSDT (ONT/USDT:USDT) | funding anterior: -0.000965,2026-02-25 04:00:13.514573+00:00
305,INFO,CounterTrend,Abrindo SHORT 812.0 AWEUSDT (AWE/USDT:USDT) | funding anterior: -0.003934,2026-02-25 04:00:13.516112+00:00
306,INFO,Order,"Erro no maker order (binance {""code"":-2019,""msg"":""Margin is insufficient.""}), usando market (taker).",2026-02-25 04:00:15.799597+00:00
309,INFO,Order,"Erro no maker order (binance {""code"":-2019,""msg"":""Margin is insufficient.""}), usando market (taker).",2026-02-25 04:00:15.799884+00:00
307,INFO,Order,"Erro no maker order (binance {""code"":-2019,""msg"":""Margin is insufficient.""}), usando market (taker).",2026-02-25 04:00:15.800445+00:00
308,INFO,Order,"Erro no maker order (binance {""code"":-2019,""msg"":""Margin is insufficient.""}), usando market (taker).",2026-02-25 04:00:15.800675+00:00
310,INFO,CounterTrend,"Erro crítico para STEEMUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}",2026-02-25 04:00:16.063630+00:00
311,INFO,CounterTrend,"Erro crítico para ONTUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}",2026-02-25 04:00:16.287967+00:00
312,INFO,CounterTrend,"Erro crítico para AWEUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}",2026-02-25 04:00:16.288372+00:00
313,INFO,CounterTrend,"Erro crítico para SONICUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}",2026-02-25 04:00:16.288570+00:00
314,INFO,Order,Maker limit sell 237.0 STEEM/USDT:USDT @ 0.06236 — aguardando preenchimento...,2026-02-25 04:00:16.334978+00:00
315,INFO,RealTrading,Fechando HOLOUSDT (HOLO/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 04:00:17.519730+00:00
316,INFO,Order,Maker preenchida.,2026-02-25 04:00:17.802028+00:00
317,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 04:00:17.859050+00:00
318,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 04:00:19.648975+00:00
319,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 04:00:20.161066+00:00
320,INFO,Reconcile,"Trade 105 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 04:00:27.157176+00:00
321,INFO,Reconcile,"Trade 106 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 04:00:29.759255+00:00
322,INFO,RealTrading,Trailing Stop disparado! STEEMUSDT @ 0.062560 | pnl_pico=1.0284% → pnl_atual=0.6282% (drop=0.4002% >= 0.4%),2026-02-25 04:00:54.403832+00:00
323,INFO,RealTrading,Fechando STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker... motivo: trailing_stop,2026-02-25 04:00:56.788553+00:00
324,INFO,Order,Maker limit sell 112.0 STEEM/USDT:USDT @ 0.06256 — aguardando preenchimento...,2026-02-25 04:00:58.868686+00:00
325,INFO,Order,"Maker não preenchida em 8s, usando market (taker).",2026-02-25 04:01:07.241590+00:00
326,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 04:01:07.638032+00:00
327,INFO,Reconcile,"Trade 107 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 04:01:16.074593+00:00
328,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T04:02:39.782887+00:00 (coluna=annualized_rate),2026-02-25 04:02:40.079822+00:00
329,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T04:02:39.782887+00:00 (coluna=annualized_rate),2026-02-25 04:02:40.641195+00:00
330,INFO,RealTrading,Fechando SONICUSDT (SONIC/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 04:04:15.153407+00:00
331,INFO,Order,Maker limit sell 148.4 SONIC/USDT:USDT @ 0.04714 — aguardando preenchimento...,2026-02-25 04:04:18.081345+00:00
332,INFO,Order,Maker preenchida.,2026-02-25 04:04:19.509760+00:00
333,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 04:04:19.565570+00:00
334,INFO,Reconcile,"Trade 108 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 04:04:28.382976+00:00
335,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T04:17:40.640381+00:00 (coluna=annualized_rate),2026-02-25 04:17:40.868527+00:00
336,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T04:17:40.640381+00:00 (coluna=annualized_rate),2026-02-25 04:17:41.385866+00:00
337,INFO,RealTrading,Fechando AWEUSDT (AWE/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 04:28:31.234679+00:00
338,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 04:28:33.379793+00:00
339,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 04:28:34.231536+00:00
340,INFO,Reconcile,"Trade 109 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 04:28:43.000157+00:00
341,INFO,RealTrading,Fechando AWEUSDT (AWE/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 04:28:44.759076+00:00
342,INFO,Order,Maker limit sell 282.0 AWE/USDT:USDT @ 0.05208 — aguardando preenchimento...,2026-02-25 04:28:46.853909+00:00
343,INFO,Order,"Maker não preenchida em 3s, usando market (taker).",2026-02-25 04:28:50.645627+00:00
344,INFO,SyncLoop,Posição AWEUSDT (LONG) fechada na exchange mas aberta no DB — sincronizando.,2026-02-25 04:28:51.010870+00:00
345,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 04:28:51.011384+00:00
346,INFO,SyncLoop,AWEUSDT sincronizado. PnL estimado: -0.0012 USDT. Novo saldo: 15.6394 USDT.,2026-02-25 04:28:51.330597+00:00
347,INFO,Reconcile,"Trade 110 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 04:29:00.966950+00:00
348,INFO,Reconcile,"Trade 111 atualizado: ['entry_price', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 04:29:01.326523+00:00
349,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T04:32:41.384212+00:00 (coluna=annualized_rate),2026-02-25 04:32:41.619232+00:00
350,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T04:32:41.384212+00:00 (coluna=annualized_rate),2026-02-25 04:32:42.154680+00:00
351,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T04:47:42.154027+00:00 (coluna=annualized_rate),2026-02-25 04:47:42.281616+00:00
352,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T04:47:42.154027+00:00 (coluna=annualized_rate),2026-02-25 04:47:43.074003+00:00
353,INFO,RealTrading,Abrindo LONG 249.0 STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker,2026-02-25 04:59:49.802648+00:00
354,INFO,RealTrading,Abrindo LONG 470.0 STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker,2026-02-25 04:59:49.941032+00:00
355,INFO,Order,Maker limit buy 249.0 STEEM/USDT:USDT @ 0.05965 — aguardando preenchimento...,2026-02-25 04:59:51.904162+00:00
356,INFO,Order,Maker limit buy 470.0 STEEM/USDT:USDT @ 0.05965 — aguardando preenchimento...,2026-02-25 04:59:52.031613+00:00
357,INFO,Order,Maker preenchida.,2026-02-25 04:59:53.371842+00:00
358,INFO,Order,Maker preenchida.,2026-02-25 04:59:53.501294+00:00
359,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 04:59:53.550371+00:00
360,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 04:59:53.721823+00:00
361,INFO,CounterTrend,Abrindo SHORT 1418.0 STEEMUSDT (STEEM/USDT:USDT) | funding anterior: -0.005043,2026-02-25 05:00:04.403256+00:00
362,INFO,Order,"Erro no maker order (binance {""code"":-2019,""msg"":""Margin is insufficient.""}), usando market (taker).",2026-02-25 05:00:05.005046+00:00
363,INFO,CounterTrend,"Erro crítico para STEEMUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}",2026-02-25 05:00:05.474296+00:00
364,INFO,RealTrading,Fechando STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 05:00:13.074949+00:00
365,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 05:00:15.166494+00:00
366,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 05:00:15.714021+00:00
367,INFO,Reconcile,"Trade 112 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 05:00:25.299608+00:00
368,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T05:02:43.073513+00:00 (coluna=annualized_rate),2026-02-25 05:02:43.157201+00:00
369,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T05:02:43.073513+00:00 (coluna=annualized_rate),2026-02-25 05:02:43.596872+00:00
370,INFO,RealTrading,Fechando STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 05:04:09.150071+00:00
371,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 05:04:11.239208+00:00
372,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 05:04:11.759919+00:00
373,INFO,Reconcile,"Trade 113 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 05:04:20.320639+00:00
374,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T05:17:43.595121+00:00 (coluna=annualized_rate),2026-02-25 05:17:43.654382+00:00
375,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T05:17:43.595121+00:00 (coluna=annualized_rate),2026-02-25 05:17:44.105346+00:00
376,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T05:32:44.105109+00:00 (coluna=annualized_rate),2026-02-25 05:32:44.211085+00:00
377,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T05:32:44.105109+00:00 (coluna=annualized_rate),2026-02-25 05:32:44.688352+00:00
378,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T05:47:44.688282+00:00 (coluna=annualized_rate),2026-02-25 05:47:45.059847+00:00
379,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T05:47:44.688282+00:00 (coluna=annualized_rate),2026-02-25 05:47:46.341841+00:00
380,INFO,RealTrading,Abrindo LONG 242.0 STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker,2026-02-25 05:59:46.399447+00:00
381,INFO,Order,Maker limit buy 242.0 STEEM/USDT:USDT @ 0.06239 — aguardando preenchimento...,2026-02-25 05:59:49.129105+00:00
382,INFO,Order,Maker preenchida.,2026-02-25 05:59:51.969864+00:00
383,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 05:59:52.094512+00:00
384,INFO,CounterTrend,Abrindo SHORT 903.0 STEEMUSDT (STEEM/USDT:USDT) | funding anterior: -0.003974,2026-02-25 06:00:05.349116+00:00
385,INFO,Order,Maker limit sell 903.0 STEEM/USDT:USDT @ 0.06248 — aguardando preenchimento...,2026-02-25 06:00:06.041819+00:00
386,INFO,RealTrading,Fechando STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 06:00:13.127791+00:00
387,INFO,Order,"Maker não preenchida em 8s, usando market (taker).",2026-02-25 06:00:14.581406+00:00
388,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 06:00:14.963986+00:00
389,INFO,Order,Maker limit sell 242.0 STEEM/USDT:USDT @ 0.06227 — aguardando preenchimento...,2026-02-25 06:00:15.298861+00:00
390,INFO,Order,"Maker não preenchida em 3s, usando market (taker).",2026-02-25 06:00:20.449996+00:00
391,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 06:00:20.922378+00:00
392,INFO,Reconcile,"Trade 114 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 06:00:30.364309+00:00
393,INFO,RealTrading,Trailing Stop disparado! STEEMUSDT @ 0.061810 | pnl_pico=4.4365% → pnl_atual=2.5180% (drop=1.9186% >= 1.5%),2026-02-25 06:02:36.961627+00:00
394,INFO,RealTrading,Fechando STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker... motivo: trailing_stop,2026-02-25 06:02:40.155989+00:00
395,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 06:02:42.788482+00:00
396,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 06:02:43.334012+00:00
397,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T06:02:46.341171+00:00 (coluna=annualized_rate),2026-02-25 06:02:46.423058+00:00
398,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T06:02:46.341171+00:00 (coluna=annualized_rate),2026-02-25 06:02:47.533597+00:00
399,INFO,Reconcile,"Trade 115 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 06:02:51.886041+00:00
400,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T06:17:47.531333+00:00 (coluna=annualized_rate),2026-02-25 06:17:47.846566+00:00
401,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T06:17:47.531333+00:00 (coluna=annualized_rate),2026-02-25 06:17:48.459290+00:00
402,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T06:32:48.458648+00:00 (coluna=annualized_rate),2026-02-25 06:32:48.776108+00:00
403,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T06:32:48.458648+00:00 (coluna=annualized_rate),2026-02-25 06:32:50.370205+00:00
404,INFO,RealTrading,Fechando ONTUSDT (ONT/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 06:39:10.294746+00:00
405,INFO,Order,Maker limit sell 168.5 ONT/USDT:USDT @ 0.0417 — aguardando preenchimento...,2026-02-25 06:39:12.391310+00:00
406,INFO,Order,"Maker não preenchida em 8s, usando market (taker).",2026-02-25 06:39:21.277603+00:00
407,INFO,Webhook,CLOSED enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 06:39:21.684844+00:00
408,INFO,Reconcile,"Trade 116 atualizado: ['entry_price', 'exit_price', 'price_pnl', 'fee_cost', 'funding_pnl', 'total_pnl', 'price_pnl_pct', 'total_pnl_pct', 'balance_after']",2026-02-25 06:39:29.814556+00:00
409,INFO,Snapshot,binance: 580 snapshots salvos em 2026-02-25T06:47:50.367652+00:00 (coluna=annualized_rate),2026-02-25 06:47:50.670191+00:00
410,INFO,Snapshot,bybit: 476 snapshots salvos em 2026-02-25T06:47:50.367652+00:00 (coluna=annualized_rate),2026-02-25 06:47:51.531707+00:00
411,INFO,RealTrading,Abrindo LONG 244.0 STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker,2026-02-25 06:59:46.428789+00:00
412,INFO,Order,Maker limit buy 244.0 STEEM/USDT:USDT @ 0.06173 — aguardando preenchimento...,2026-02-25 06:59:48.525828+00:00
413,INFO,Order,"Maker não preenchida em 3s, usando market (taker).",2026-02-25 06:59:52.943494+00:00
414,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 06:59:53.325840+00:00
415,INFO,CounterTrend,Abrindo SHORT 1387.0 STEEMUSDT (STEEM/USDT:USDT) | funding anterior: -0.003960,2026-02-25 07:00:09.152022+00:00
416,INFO,Order,Maker limit sell 1387.0 STEEM/USDT:USDT @ 0.06159 — aguardando preenchimento...,2026-02-25 07:00:09.789433+00:00
417,INFO,Order,Maker preenchida.,2026-02-25 07:00:11.316785+00:00
418,INFO,Webhook,OPEN enviado p/ https://bot.vorxia.pro/webhook/fundtrader. Status: 200,2026-02-25 07:00:12.064665+00:00
419,INFO,RealTrading,Fechando STEEMUSDT (STEEM/USDT:USDT) hedge=True fee=maker... motivo: funding,2026-02-25 07:00:20.199797+00:00
420,INFO,Order,"Erro no maker order (binance {""code"":-5022,""msg"":""Due to the order could not be executed as maker, the Post Only order will be rejected. The order will not be recorded in the order history""}), usando market (taker).",2026-02-25 07:00:22.281899+00:00
