id,config_id,log_level,event,symbol,direction,exchange,message,details,created_at
261,45,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 240.0 STEEMUSDT @ ~0.06292,"{""side"": ""buy"", ""size"": 240.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.06292, ""funding_rate"": -0.00393232, ""trigger_type"": ""auto"", ""position_value"": 15.1439, ""funding_rate_pct"": -0.393232}",2026-02-25 07:59:55.254876+00:00
263,45,INFO,open_attempt,ENSOUSDT,LONG,binance,Tentando abrir LONG 5.1 ENSOUSDT @ ~2.9299,"{""side"": ""buy"", ""size"": 5.1, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""ENSO/USDT:USDT"", ""entry_price"": 2.9299, ""funding_rate"": -0.00551081, ""trigger_type"": ""auto"", ""position_value"": 15.1439, ""funding_rate_pct"": -0.551081}",2026-02-25 07:59:55.259230+00:00
264,45,INFO,open_success,HOLOUSDT,LONG,binance,Posição aberta: LONG 218.0 HOLOUSDT @ 0.0692411,"{""size"": 218.0, ""order_id"": ""606456725"", ""open_time"": ""25/02/2026 04:59:57"", ""actual_entry"": 0.0692411, ""trigger_type"": ""auto"", ""position_value"": 15.1439, ""funding_rate_pct"": -0.58021}",2026-02-25 07:59:57.823582+00:00
265,45,INFO,open_success,ENSOUSDT,LONG,binance,Posição aberta: LONG 5.1 ENSOUSDT @ 2.9252,"{""size"": 5.1, ""order_id"": ""1253669881"", ""open_time"": ""25/02/2026 04:59:57"", ""actual_entry"": 2.9252, ""trigger_type"": ""auto"", ""position_value"": 15.1439, ""funding_rate_pct"": -0.551081}",2026-02-25 07:59:57.856321+00:00
266,45,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 240.0 STEEMUSDT @ 0.06295,"{""size"": 240.0, ""order_id"": ""2139342338"", ""open_time"": ""25/02/2026 05:00:03"", ""actual_entry"": 0.06295, ""trigger_type"": ""auto"", ""position_value"": 15.1439, ""funding_rate_pct"": -0.393232}",2026-02-25 08:00:03.168483+00:00
267,44,INFO,open_success,AWEUSDT,LONG,binance,Posição aberta: LONG 551.0 AWEUSDT @ 0.05175,"{""size"": 551.0, ""order_id"": ""614828990"", ""open_time"": ""25/02/2026 05:00:06"", ""actual_entry"": 0.05175, ""trigger_type"": ""auto"", ""position_value"": 28.5193, ""funding_rate_pct"": -0.283811}",2026-02-25 08:00:06.109527+00:00
268,43,INFO,open_attempt,AWEUSDT,SHORT,binance,Tentando abrir SHORT 1704.0 AWEUSDT @ ~0.05161,"{""side"": ""sell"", ""size"": 1704.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""AWE/USDT:USDT"", ""entry_price"": 0.05161, ""trigger_type"": ""auto"", ""position_value"": 87.9611, ""prev_funding_rate"": -0.00284839}",2026-02-25 08:00:09.752407+00:00
269,43,INFO,open_attempt,SKRUSDT,SHORT,binance,Tentando abrir SHORT 3825.0 SKRUSDT @ ~0.022993,"{""side"": ""sell"", ""size"": 3825.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""SKR/USDT:USDT"", ""entry_price"": 0.022993, ""trigger_type"": ""auto"", ""position_value"": 87.9611, ""prev_funding_rate"": -0.00206761}",2026-02-25 08:00:09.773111+00:00
271,43,INFO,open_success,SKRUSDT,SHORT,binance,Posição aberta: SHORT 3825.0 SKRUSDT @ 0.0230066,"{""size"": 3825.0, ""order_id"": ""353488099"", ""open_time"": ""25/02/2026 05:00:12"", ""actual_entry"": 0.0230066, ""trigger_type"": ""auto"", ""position_value"": 87.9611}",2026-02-25 08:00:12.960725+00:00
270,43,ERROR,error,AWEUSDT,,binance,"Erro crítico counter-trend AWEUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 08:00:12.961761+00:00
272,45,INFO,close_attempt,HOLOUSDT,LONG,binance,Fechando HOLOUSDT @ ~0.0689 | motivo: funding,"{""size"": 218.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.06895, ""side_to_close"": ""sell""}",2026-02-25 08:00:21.170363+00:00
273,45,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0628 | motivo: funding,"{""size"": 240.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.06284, ""side_to_close"": ""sell""}",2026-02-25 08:00:23.248179+00:00
274,45,INFO,close_success,HOLOUSDT,LONG,binance,Posição fechada: HOLOUSDT @ 0.0688,"{""order_id"": ""606473441"", ""exit_price"": 0.0687904, ""close_reason"": ""funding""}",2026-02-25 08:00:23.718709+00:00
275,45,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0633,"{""order_id"": ""2139362786"", ""exit_price"": 0.063297, ""close_reason"": ""funding""}",2026-02-25 08:00:25.791062+00:00
276,45,INFO,close_attempt,ENSOUSDT,LONG,binance,Fechando ENSOUSDT @ ~2.9114 | motivo: funding,"{""size"": 5.1, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 2.9114, ""side_to_close"": ""sell""}",2026-02-25 08:00:27.363430+00:00
277,45,INFO,close_success,ENSOUSDT,LONG,binance,Posição fechada: ENSOUSDT @ 2.9085,"{""order_id"": ""1253724092"", ""exit_price"": 2.9085, ""close_reason"": ""funding""}",2026-02-25 08:00:31.138766+00:00
278,44,INFO,close_attempt,AWEUSDT,LONG,binance,Fechando AWEUSDT @ ~0.0517 | motivo: funding,"{""size"": 551.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.05169, ""side_to_close"": ""sell""}",2026-02-25 08:04:21.531806+00:00
279,44,INFO,close_success,AWEUSDT,LONG,binance,Posição fechada: AWEUSDT @ 0.0517,"{""order_id"": ""614843292"", ""exit_price"": 0.0517, ""close_reason"": ""funding""}",2026-02-25 08:04:24.085854+00:00
280,43,INFO,trailing_armed,SKRUSDT,SHORT,binance,Trailing armado em SKRUSDT: lucro 3.0527% (gatilho 3.0000%),"{""current_price"": 0.022857, ""total_pnl_pct"": 3.0526866821376153, ""trailing_stop_pct"": 1.5, ""trailing_start_profit_pct"": 3.0}",2026-02-25 08:41:28.011041+00:00
281,43,INFO,close_attempt,SKRUSDT,SHORT,binance,Fechando SKRUSDT @ ~0.0228 | motivo: trailing_stop,"{""size"": 3825.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.022815, ""side_to_close"": ""buy""}",2026-02-25 08:42:44.672316+00:00
282,43,INFO,close_success,SKRUSDT,SHORT,binance,Posição fechada: SKRUSDT @ 0.0228,"{""order_id"": ""353887939"", ""exit_price"": 0.0228252, ""close_reason"": ""trailing_stop""}",2026-02-25 08:42:55.769308+00:00
283,44,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 321.0 STEEMUSDT @ ~0.05929,"{""side"": ""buy"", ""size"": 321.0, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05929, ""funding_rate"": -0.00275555, ""trigger_type"": ""auto"", ""position_value"": 19.0511, ""funding_rate_pct"": -0.275555}",2026-02-25 08:59:49.454298+00:00
284,44,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 321.0 STEEMUSDT @ 0.05859,"{""size"": 321.0, ""order_id"": ""2139998738"", ""open_time"": ""25/02/2026 05:59:52"", ""actual_entry"": 0.05859, ""trigger_type"": ""auto"", ""position_value"": 19.0511, ""funding_rate_pct"": -0.275555}",2026-02-25 08:59:52.018906+00:00
285,43,INFO,open_attempt,STEEMUSDT,SHORT,binance,Tentando abrir SHORT 1531.0 STEEMUSDT @ ~0.05839,"{""side"": ""sell"", ""size"": 1531.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05839, ""trigger_type"": ""auto"", ""position_value"": 89.4002, ""prev_funding_rate"": -0.00270548}",2026-02-25 09:00:05.471393+00:00
286,43,ERROR,error,STEEMUSDT,,binance,"Erro crítico counter-trend STEEMUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 09:00:06.690399+00:00
287,44,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0585 | motivo: funding,"{""size"": 321.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.05851, ""side_to_close"": ""sell""}",2026-02-25 09:34:23.059736+00:00
288,44,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0584,"{""order_id"": ""2140265718"", ""exit_price"": 0.058383, ""close_reason"": ""funding""}",2026-02-25 09:34:33.813783+00:00
289,44,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 324.0 STEEMUSDT @ ~0.05862,"{""side"": ""buy"", ""size"": 324.0, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05862, ""funding_rate"": -0.00182943, ""trigger_type"": ""auto"", ""position_value"": 19.0178, ""funding_rate_pct"": -0.182943}",2026-02-25 09:59:49.453669+00:00
290,44,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 324.0 STEEMUSDT @ 0.05808,"{""size"": 324.0, ""order_id"": ""2140390036"", ""open_time"": ""25/02/2026 06:59:52"", ""actual_entry"": 0.05808, ""trigger_type"": ""auto"", ""position_value"": 19.0178, ""funding_rate_pct"": -0.182943}",2026-02-25 09:59:52.008331+00:00
291,43,INFO,open_attempt,STEEMUSDT,SHORT,binance,Tentando abrir SHORT 1537.0 STEEMUSDT @ ~0.05815,"{""side"": ""sell"", ""size"": 1537.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05815, ""trigger_type"": ""auto"", ""position_value"": 89.4002, ""prev_funding_rate"": -0.001811}",2026-02-25 10:00:08.549701+00:00
292,43,ERROR,error,STEEMUSDT,,binance,"Erro crítico counter-trend STEEMUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 10:00:11.570592+00:00
293,44,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0583 | motivo: funding,"{""size"": 324.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.05832, ""side_to_close"": ""sell""}",2026-02-25 10:04:07.492834+00:00
294,44,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0584,"{""order_id"": ""2140417498"", ""exit_price"": 0.05839, ""close_reason"": ""funding""}",2026-02-25 10:04:10.946054+00:00
295,44,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 335.0 STEEMUSDT @ ~0.05729,"{""side"": ""buy"", ""size"": 335.0, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05729, ""funding_rate"": -0.00170648, ""trigger_type"": ""auto"", ""position_value"": 19.2489, ""funding_rate_pct"": -0.170648}",2026-02-25 10:59:54.482843+00:00
296,44,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 335.0 STEEMUSDT @ 0.0574,"{""size"": 335.0, ""order_id"": ""2140739939"", ""open_time"": ""25/02/2026 07:59:57"", ""actual_entry"": 0.0574, ""trigger_type"": ""auto"", ""position_value"": 19.2489, ""funding_rate_pct"": -0.170648}",2026-02-25 10:59:57.055169+00:00
297,43,INFO,open_attempt,ESPUSDT,SHORT,binance,Tentando abrir SHORT 553.0 ESPUSDT @ ~0.16163,"{""side"": ""sell"", ""size"": 553.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""ESP/USDT:USDT"", ""entry_price"": 0.16163, ""trigger_type"": ""auto"", ""position_value"": 89.4002, ""prev_funding_rate"": -0.00257969}",2026-02-25 11:00:05.710137+00:00
298,43,INFO,open_attempt,STEEMUSDT,SHORT,binance,Tentando abrir SHORT 1556.0 STEEMUSDT @ ~0.05742,"{""side"": ""sell"", ""size"": 1556.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05742, ""trigger_type"": ""auto"", ""position_value"": 89.4002, ""prev_funding_rate"": -0.00169441}",2026-02-25 11:00:05.732561+00:00
299,43,INFO,open_success,ESPUSDT,SHORT,binance,Posição aberta: SHORT 553.0 ESPUSDT @ 0.1617871,"{""size"": 553.0, ""order_id"": ""301463689"", ""open_time"": ""25/02/2026 08:00:06"", ""actual_entry"": 0.1617871, ""trigger_type"": ""auto"", ""position_value"": 89.4002}",2026-02-25 11:00:06.830603+00:00
300,43,ERROR,error,STEEMUSDT,,binance,"Erro crítico counter-trend STEEMUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 11:00:07.016338+00:00
301,43,INFO,trailing_armed,ESPUSDT,SHORT,binance,Trailing armado em ESPUSDT: lucro 3.8117% (gatilho 3.0000%),"{""current_price"": 0.16049, ""total_pnl_pct"": 3.811715658960412, ""trailing_stop_pct"": 1.5, ""trailing_start_profit_pct"": 3.0}",2026-02-25 11:02:20.017647+00:00
302,43,INFO,close_attempt,ESPUSDT,SHORT,binance,Fechando ESPUSDT @ ~0.1610 | motivo: trailing_stop,"{""size"": 553.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.16102, ""side_to_close"": ""buy""}",2026-02-25 11:02:32.926043+00:00
303,43,INFO,close_success,ESPUSDT,SHORT,binance,Posição fechada: ESPUSDT @ 0.1613,"{""order_id"": ""301572123"", ""exit_price"": 0.16132, ""close_reason"": ""trailing_stop""}",2026-02-25 11:02:37.220993+00:00
304,44,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0575 | motivo: funding,"{""size"": 335.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.0575, ""side_to_close"": ""sell""}",2026-02-25 11:04:12.641482+00:00
305,44,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0575,"{""order_id"": ""2140761279"", ""exit_price"": 0.05745, ""close_reason"": ""funding""}",2026-02-25 11:04:24.233217+00:00
306,45,INFO,open_attempt,AXLUSDT,LONG,binance,Tentando abrir LONG 352.3 AXLUSDT @ ~0.06478,"{""side"": ""buy"", ""size"": 352.3, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""AXL/USDT:USDT"", ""entry_price"": 0.06478, ""funding_rate"": -0.01158834, ""trigger_type"": ""auto"", ""position_value"": 22.8282, ""funding_rate_pct"": -1.158834}",2026-02-25 11:59:47.156026+00:00
307,45,INFO,open_attempt,ENSOUSDT,LONG,binance,Tentando abrir LONG 8.4 ENSOUSDT @ ~2.6915,"{""side"": ""buy"", ""size"": 8.4, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""ENSO/USDT:USDT"", ""entry_price"": 2.6915, ""funding_rate"": -0.00816252, ""trigger_type"": ""auto"", ""position_value"": 22.8282, ""funding_rate_pct"": -0.816252}",2026-02-25 11:59:47.164502+00:00
308,45,INFO,open_success,ENSOUSDT,LONG,binance,Posição aberta: LONG 8.4 ENSOUSDT @ 2.6964,"{""size"": 8.4, ""order_id"": ""1265000796"", ""open_time"": ""25/02/2026 08:59:49"", ""actual_entry"": 2.6964, ""trigger_type"": ""auto"", ""position_value"": 22.8282, ""funding_rate_pct"": -0.816252}",2026-02-25 11:59:49.728283+00:00
309,44,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 329.0 STEEMUSDT @ ~0.05843,"{""side"": ""buy"", ""size"": 329.0, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05843, ""funding_rate"": -0.00225642, ""trigger_type"": ""auto"", ""position_value"": 19.2771, ""funding_rate_pct"": -0.225642}",2026-02-25 11:59:50.107102+00:00
310,45,INFO,open_success,AXLUSDT,LONG,binance,Posição aberta: LONG 352.3 AXLUSDT @ 0.06461,"{""size"": 352.3, ""order_id"": ""2048391582"", ""open_time"": ""25/02/2026 08:59:53"", ""actual_entry"": 0.06461, ""trigger_type"": ""auto"", ""position_value"": 22.8282, ""funding_rate_pct"": -1.158834}",2026-02-25 11:59:53.401968+00:00
311,44,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 329.0 STEEMUSDT @ 0.05845,"{""size"": 329.0, ""order_id"": ""2141640259"", ""open_time"": ""25/02/2026 08:59:53"", ""actual_entry"": 0.05845, ""trigger_type"": ""auto"", ""position_value"": 19.2771, ""funding_rate_pct"": -0.225642}",2026-02-25 11:59:53.558351+00:00
312,43,INFO,open_attempt,STEEMUSDT,SHORT,binance,Tentando abrir SHORT 3074.0 STEEMUSDT @ ~0.05846,"{""side"": ""sell"", ""size"": 3074.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05846, ""trigger_type"": ""auto"", ""position_value"": 179.7302, ""prev_funding_rate"": -0.00227361}",2026-02-25 12:00:06.557997+00:00
313,43,ERROR,error,STEEMUSDT,,binance,"Erro crítico counter-trend STEEMUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 12:00:07.677719+00:00
314,45,INFO,close_attempt,ENSOUSDT,LONG,binance,Fechando ENSOUSDT @ ~2.7055 | motivo: funding,"{""size"": 8.4, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 2.7055, ""side_to_close"": ""sell""}",2026-02-25 12:00:08.666260+00:00
315,45,INFO,close_attempt,AXLUSDT,LONG,binance,Fechando AXLUSDT @ ~0.0644 | motivo: funding,"{""size"": 352.3, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.06443, ""side_to_close"": ""sell""}",2026-02-25 12:00:12.394585+00:00
316,45,INFO,close_success,AXLUSDT,LONG,binance,Posição fechada: AXLUSDT @ 0.0640,"{""order_id"": ""2048417250"", ""exit_price"": 0.06405, ""close_reason"": ""funding""}",2026-02-25 12:00:16.390888+00:00
317,45,INFO,close_success,ENSOUSDT,LONG,binance,Posição ENSOUSDT sincronizada — fechada na exchange @ ~2.7055,"{""close_reason"": ""exchange_sync"", ""original_error"": ""binance {\""code\"":-2022,\""msg\"":\""ReduceOnly Order is rejected.\""}""}",2026-02-25 12:00:17.402482+00:00
318,44,INFO,trailing_armed,STEEMUSDT,LONG,binance,Trailing armado em STEEMUSDT: lucro 0.8001% (gatilho 0.8000%),"{""current_price"": 0.05881, ""total_pnl_pct"": 0.8000506854554766, ""trailing_stop_pct"": 0.4, ""trailing_start_profit_pct"": 0.8}",2026-02-25 12:02:05.416450+00:00
319,44,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0585 | motivo: trailing_stop,"{""size"": 329.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.05854, ""side_to_close"": ""sell""}",2026-02-25 12:02:20.957092+00:00
320,44,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0586,"{""order_id"": ""2141675396"", ""exit_price"": 0.058643, ""close_reason"": ""trailing_stop""}",2026-02-25 12:02:23.503921+00:00
321,57,INFO,trailing_armed,STEEMUSDT,LONG,binance,Trailing armado em STEEMUSDT: lucro 1.1620% (gatilho 1.0000%),"{""current_price"": 0.05832, ""total_pnl_pct"": 1.1619999999999973, ""trailing_stop_pct"": 0.5, ""trailing_start_profit_pct"": 1.0}",2026-02-25 12:25:24.268302+00:00
322,57,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0586 | motivo: trailing_stop,"{""size"": 345.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.05864, ""side_to_close"": ""sell""}",2026-02-25 12:28:07.875362+00:00
323,57,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0586,"{""order_id"": ""2141820065"", ""exit_price"": 0.05862, ""close_reason"": ""trailing_stop""}",2026-02-25 12:28:18.847499+00:00
324,58,INFO,trailing_armed,STEEMUSDT,LONG,binance,Trailing armado em STEEMUSDT: lucro 1.5940% (gatilho 1.0000%),"{""current_price"": 0.05585, ""total_pnl_pct"": 1.5939999999999892, ""trailing_stop_pct"": 0.5, ""trailing_start_profit_pct"": 1.0}",2026-02-25 12:47:36.534070+00:00
325,58,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0560 | motivo: trailing_stop,"{""size"": 897.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.05598, ""side_to_close"": ""sell""}",2026-02-25 12:47:44.187588+00:00
326,58,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0557,"{""order_id"": ""2142040730"", ""exit_price"": 0.055696, ""close_reason"": ""trailing_stop""}",2026-02-25 12:48:23.075578+00:00
327,59,INFO,trailing_armed,STEEMUSDT,LONG,binance,Trailing armado em STEEMUSDT: lucro 1.6753% (gatilho 1.5000%),"{""current_price"": 0.05631, ""total_pnl_pct"": 1.6753000000000164, ""trailing_stop_pct"": 0.5, ""trailing_start_profit_pct"": 1.5}",2026-02-25 12:50:36.438205+00:00
328,59,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0562 | motivo: trailing_stop,"{""size"": 893.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.05624, ""side_to_close"": ""sell""}",2026-02-25 12:50:46.715956+00:00
329,59,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0564,"{""order_id"": ""2142066036"", ""exit_price"": 0.056398, ""close_reason"": ""trailing_stop""}",2026-02-25 12:50:49.267701+00:00
330,44,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 346.0 STEEMUSDT @ ~0.0558,"{""side"": ""buy"", ""size"": 346.0, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.0558, ""funding_rate"": -0.00135023, ""trigger_type"": ""auto"", ""position_value"": 19.3607, ""funding_rate_pct"": -0.135023}",2026-02-25 12:59:49.422072+00:00
331,44,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 346.0 STEEMUSDT @ 0.0559,"{""size"": 346.0, ""order_id"": ""2142132309"", ""open_time"": ""25/02/2026 09:59:52"", ""actual_entry"": 0.0559, ""trigger_type"": ""auto"", ""position_value"": 19.3607, ""funding_rate_pct"": -0.135023}",2026-02-25 12:59:52.994156+00:00
332,43,INFO,open_attempt,STEEMUSDT,SHORT,binance,Tentando abrir SHORT 1602.0 STEEMUSDT @ ~0.05607,"{""side"": ""sell"", ""size"": 1602.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05607, ""trigger_type"": ""auto"", ""position_value"": 89.8651, ""prev_funding_rate"": -0.00131911}",2026-02-25 13:00:04.255619+00:00
333,43,INFO,open_success,STEEMUSDT,SHORT,binance,Posição aberta: SHORT 1602.0 STEEMUSDT @ 0.05612,"{""size"": 1602.0, ""order_id"": ""2142136396"", ""open_time"": ""25/02/2026 10:00:05"", ""actual_entry"": 0.05612, ""trigger_type"": ""auto"", ""position_value"": 89.8651}",2026-02-25 13:00:05.390278+00:00
334,44,INFO,trailing_armed,STEEMUSDT,LONG,binance,Trailing armado em STEEMUSDT: lucro 1.3639% (gatilho 0.8000%),"{""current_price"": 0.05661, ""total_pnl_pct"": 1.3638808982063457, ""trailing_stop_pct"": 0.4, ""trailing_start_profit_pct"": 0.8}",2026-02-25 13:01:06.702548+00:00
335,44,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0573 | motivo: trailing_stop,"{""size"": 346.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.05732, ""side_to_close"": ""sell""}",2026-02-25 13:01:49.338035+00:00
336,44,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0573,"{""order_id"": ""2142172334"", ""exit_price"": 0.05731, ""close_reason"": ""trailing_stop""}",2026-02-25 13:01:52.886647+00:00
337,45,INFO,open_attempt,POWERUSDT,LONG,binance,Tentando abrir LONG 26.0 POWERUSDT @ ~0.85556,"{""side"": ""buy"", ""size"": 26.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""POWER/USDT:USDT"", ""entry_price"": 0.85556, ""funding_rate"": -0.00661884, ""trigger_type"": ""auto"", ""position_value"": 22.9464, ""funding_rate_pct"": -0.661884}",2026-02-25 14:59:46.615116+00:00
338,45,INFO,open_success,POWERUSDT,LONG,binance,Posição aberta: LONG 26.0 POWERUSDT @ 0.87874,"{""size"": 26.0, ""order_id"": ""1029879831"", ""open_time"": ""25/02/2026 11:59:49"", ""actual_entry"": 0.87874, ""trigger_type"": ""auto"", ""position_value"": 22.9464, ""funding_rate_pct"": -0.661884}",2026-02-25 14:59:49.175825+00:00
339,45,INFO,close_attempt,POWERUSDT,LONG,binance,Fechando POWERUSDT @ ~0.8775 | motivo: funding,"{""size"": 26.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.87748, ""side_to_close"": ""sell""}",2026-02-25 15:00:08.438831+00:00
340,45,INFO,close_success,POWERUSDT,LONG,binance,Posição fechada: POWERUSDT @ 0.8781,"{""order_id"": ""1029924358"", ""exit_price"": 0.87812, ""close_reason"": ""funding""}",2026-02-25 15:00:11.022075+00:00
341,45,INFO,open_attempt,POWERUSDT,LONG,binance,Tentando abrir LONG 26.0 POWERUSDT @ ~0.87715,"{""side"": ""buy"", ""size"": 26.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""POWER/USDT:USDT"", ""entry_price"": 0.87715, ""funding_rate"": -0.00733783, ""trigger_type"": ""auto"", ""position_value"": 23.0597, ""funding_rate_pct"": -0.733783}",2026-02-25 15:59:47.680221+00:00
